time Receptor Messenger ReceptorActive
1854.01 260 49824 240
1854.02 258 51330 242
1854.03 256 51312 244
1854.04 255 51299 245
1854.05 259 51281 241
1854.06 257 51268 243
1854.07 258 51248 242
1854.08 253 51229 247
1854.09 249 51212 251
1854.1 249 51195 251
1854.11 251 51180 249
1854.12 252 51170 248
1854.13 250 51156 250
1854.14 252 51143 248
1854.15 251 51126 249
1854.16 254 51111 246
1854.17 256 51107 244
1854.18 255 51090 245
1854.19 256 51077 244
1854.2 258 51065 242
1854.21 260 51054 240
1854.22 260 51039 240
1854.23 258 51026 242
1854.24 253 51007 247
1854.25 254 50998 246
1854.26 255 50983 245
1854.27 255 50967 245
1854.28 258 50956 242
1854.29 258 50946 242
1854.3 260 50936 240
1854.31 258 50920 242
1854.32 258 50909 242
1854.33 259 50891 241
1854.34 258 50874 242
1854.35 259 50854 241
1854.36 260 50847 240
1854.37 257 50831 243
1854.38 255 50821 245
1854.39 256 50810 244
1854.4 255 50791 245
1854.41 253 50781 247
1854.42 250 50759 250
1854.43 248 50745 252
1854.44 246 50727 254
1854.45 248 50719 252
1854.46 247 50702 253
1854.47 244 50682 256
1854.48 247 50670 253
1854.49 250 50659 250
1854.5 247 50645 253
1854.51 246 50630 254
1854.52 248 50623 252
1854.53 248 50611 252
1854.54 250 50605 250
1854.55 251 50596 249
1854.56 250 50579 250
1854.57 250 50561 250
1854.58 250 50553 250
1854.59 253 50545 247
1854.6 248 50531 252
1854.61 250 50517 250
1854.62 250 50503 250
1854.63 245 50488 255
1854.64 244 50475 256
1854.65 243 50462 257
1854.66 245 50448 255
1854.67 247 50425 253
1854.68 247 50411 253
1854.69 249 50399 251
1854.7 250 50387 250
1854.71 252 50378 248
1854.72 248 50360 252
1854.73 248 50344 252
1854.74 247 50331 253
1854.75 247 50317 253
1854.76 250 50303 250
1854.77 248 50284 252
1854.78 245 50268 255
1854.79 245 50253 255
1854.8 245 50236 255
1854.81 246 50223 254
1854.82 245 50204 255
1854.83 246 50182 254
1854.84 246 50162 254
1854.85 245 50147 255
1854.86 242 50131 258
1854.87 243 50118 257
1854.88 242 50104 258
1854.89 241 50087 259
1854.9 245 50082 255
1854.91 241 50060 259
1854.92 233 50037 267
1854.93 232 50024 268
1854.94 233 50013 267
1854.95 238 50010 262
1854.96 240 49998 260
1854.97 240 49980 260
1854.98 243 49967 257
1854.99 242 49950 258
1855 242 49933 258
1855.01 241 49918 259
1855.02 239 50635 261
1855.03 236 50622 264
1855.04 233 50603 267
1855.05 228 50585 272
1855.06 227 50568 273
1855.07 223 50547 277
1855.08 224 50528 276
1855.09 225 50518 275
1855.1 228 50505 272
1855.11 227 50493 273
1855.12 225 50478 275
1855.13 223 50458 277
1855.14 219 50441 281
1855.15 222 50429 278
1855.16 219 50410 281
1855.17 217 50394 283
1855.18 221 50392 279
1855.19 221 50383 279
1855.2 219 50367 281
1855.21 220 50350 280
1855.22 222 50342 278
1855.23 222 50333 278
1855.24 224 50315 276
1855.25 226 50301 274
1855.26 228 50289 272
1855.27 228 50274 272
1855.28 226 50258 274
1855.29 227 50249 273
1855.3 225 50234 275
1855.31 226 50224 274
1855.32 229 50212 271
1855.33 227 50199 273
1855.34 230 50187 270
1855.35 230 50175 270
1855.36 232 50163 268
1855.37 233 50154 267
1855.38 233 50143 267
1855.39 232 50127 268
1855.4 234 50117 266
1855.41 233 50104 267
1855.42 232 50091 268
1855.43 233 50074 267
1855.44 230 50063 270
1855.45 227 50044 273
1855.46 227 50032 273
1855.47 229 50019 271
1855.48 229 49996 271
1855.49 228 49981 272
1855.5 231 49967 269
1855.51 233 49955 267
1855.52 231 49942 269
1855.53 230 49930 270
1855.54 231 49917 269
1855.55 231 49902 269
1855.56 231 49886 269
1855.57 231 49874 269
1855.58 229 49860 271
1855.59 226 49845 274
1855.6 228 49834 272
1855.61 229 49826 271
1855.62 230 49809 270
1855.63 232 49799 268
1855.64 232 49791 268
1855.65 233 49771 267
1855.66 232 49756 268
1855.67 232 49746 268
1855.68 234 49738 266
1855.69 234 49722 266
1855.7 231 49694 269
1855.71 231 49681 269
1855.72 232 49668 268
1855.73 235 49655 265
1855.74 237 49641 263
1855.75 243 49640 257
1855.76 243 49629 257
1855.77 244 49613 256
1855.78 239 49597 261
1855.79 234 49580 266
1855.8 235 49573 265
1855.81 234 49564 266
1855.82 234 49550 266
1855.83 236 49539 264
1855.84 232 49521 268
1855.85 230 49498 270
1855.86 233 49483 267
1855.87 231 49469 269
1855.88 235 49462 265
1855.89 235 49449 265
1855.9 234 49429 266
1855.91 236 49413 264
1855.92 237 49399 263
1855.93 240 49387 260
1855.94 241 49377 259
1855.95 240 49360 260
1855.96 238 49348 262
1855.97 239 49337 261
1855.98 243 49328 257
1855.99 245 49318 255
1856 246 49305 254
1856.01 243 49288 257
1856.02 245 50038 255
1856.03 244 50027 256
1856.04 244 50014 256
1856.05 246 50005 254
1856.06 248 49990 252
1856.07 250 49977 250
1856.08 252 49963 248
1856.09 251 49943 249
1856.1 251 49936 249
1856.11 251 49918 249
1856.12 247 49902 253
1856.13 247 49894 253
1856.14 248 49882 252
1856.15 254 49870 246
1856.16 259 49861 241
1856.17 258 49843 242
1856.18 257 49823 243
1856.19 259 49811 241
1856.2 261 49808 239
1856.21 260 49796 240
1856.22 259 49785 241
1856.23 260 49776 240
1856.24 257 49763 243
1856.25 259 49753 241
1856.26 259 49743 241
1856.27 257 49723 243
1856.28 254 49705 246
1856.29 253 49691 247
1856.3 251 49673 249
1856.31 255 49660 245
1856.32 255 49650 245
1856.33 255 49636 245
1856.34 257 49621 243
1856.35 259 49610 241
1856.36 254 49590 246
1856.37 252 49574 248
1856.38 254 49562 246
1856.39 253 49547 247
1856.4 253 49538 247
1856.41 254 49530 246
1856.42 256 49514 244
1856.43 256 49494 244
1856.44 255 49472 245
1856.45 252 49459 248
1856.46 253 49452 247
1856.47 253 49437 247
1856.48 251 49419 249
1856.49 254 49407 246
1856.5 258 49396 242
1856.51 257 49373 243
1856.52 260 49369 240
1856.53 262 49357 238
1856.54 263 49336 237
1856.55 264 49326 236
1856.56 267 49323 233
1856.57 267 49304 233
1856.58 269 49290 231
1856.59 272 49276 228
1856.6 272 49266 228
1856.61 271 49250 229
1856.62 273 49229 227
1856.63 274 49215 226
1856.64 274 49197 226
1856.65 273 49175 227
1856.66 273 49161 227
1856.67 269 49148 231
1856.68 269 49141 231
1856.69 269 49129 231
1856.7 270 49112 230
1856.71 274 49105 226
1856.72 276 49096 224
1856.73 273 49078 227
1856.74 270 49057 230
1856.75 266 49037 234
1856.76 264 49024 236
1856.77 264 49009 236
1856.78 264 48993 236
1856.79 261 48974 239
1856.8 262 48966 238
1856.81 262 48958 238
1856.82 263 48941 237
1856.83 265 48930 235
1856.84 266 48914 234
1856.85 266 48901 234
1856.86 267 48887 233
1856.87 265 48877 235
1856.88 267 48869 233
1856.89 266 48855 234
1856.9 266 48839 234
1856.91 265 48829 235
1856.92 265 48817 235
1856.93 264 48807 236
1856.94 267 48796 233
1856.95 268 48786 232
1856.96 271 48769 229
1856.97 270 48753 230
1856.98 274 48742 226
1856.99 276 48734 224
1857 275 48718 225
1857.01 275 48705 225
1857.02 274 50347 226
1857.03 275 50335 225
1857.04 276 50314 224
1857.05 277 50306 223
1857.06 276 50295 224
1857.07 276 50282 224
1857.08 276 50260 224
1857.09 276 50243 224
1857.1 278 50229 222
1857.11 277 50210 223
1857.12 276 50193 224
1857.13 273 50176 227
1857.14 269 50156 231
1857.15 267 50140 233
1857.16 269 50129 231
1857.17 272 50113 228
1857.18 274 50099 226
1857.19 273 50082 227
1857.2 275 50064 225
1857.21 275 50052 225
1857.22 275 50039 225
1857.23 274 50027 226
1857.24 276 50019 224
1857.25 277 50009 223
1857.26 276 49993 224
1857.27 276 49980 224
1857.28 272 49969 228
1857.29 277 49961 223
1857.3 276 49948 224
1857.31 276 49934 224
1857.32 273 49913 227
1857.33 272 49904 228
1857.34 272 49891 228
1857.35 275 49879 225
1857.36 273 49853 227
1857.37 274 49833 226
1857.38 271 49809 229
1857.39 272 49793 228
1857.4 272 49784 228
1857.41 271 49765 229
1857.42 273 49754 227
1857.43 273 49742 227
1857.44 268 49719 232
1857.45 263 49701 237
1857.46 263 49691 237
1857.47 260 49671 240
1857.48 257 49658 243
1857.49 259 49649 241
1857.5 261 49637 239
1857.51 262 49623 238
1857.52 262 49605 238
1857.53 264 49601 236
1857.54 263 49590 237
1857.55 262 49569 238
1857.56 263 49554 237
1857.57 262 49540 238
1857.58 263 49521 237
1857.59 265 49513 235
1857.6 264 49501 236
1857.61 269 49487 231
1857.62 271 49474 229
1857.63 272 49455 228
1857.64 274 49445 226
1857.65 275 49430 225
1857.66 276 49416 224
1857.67 277 49401 223
1857.68 275 49387 225
1857.69 274 49375 226
1857.7 273 49365 227
1857.71 272 49351 228
1857.72 271 49337 229
1857.73 270 49320 230
1857.74 272 49309 228
1857.75 275 49296 225
1857.76 277 49282 223
1857.77 276 49263 224
1857.78 276 49253 224
1857.79 274 49237 226
1857.8 274 49212 226
1857.81 275 49204 225
1857.82 272 49189 228
1857.83 272 49175 228
1857.84 272 49167 228
1857.85 269 49155 231
1857.86 269 49143 231
1857.87 267 49127 233
1857.88 268 49121 232
1857.89 270 49111 230
1857.9 269 49090 231
1857.91 272 49080 228
1857.92 275 49074 225
1857.93 273 49059 227
1857.94 274 49048 226
1857.95 271 49029 229
1857.96 272 49021 228
1857.97 270 49007 230
1857.98 268 48987 232
1857.99 267 48974 233
1858 265 48961 235
1858.01 262 48947 238
1858.02 260 51242 240
1858.03 262 51227 238
1858.04 263 51212 237
1858.05 260 51199 240
1858.06 258 51186 242
1858.07 258 51174 242
1858.08 258 51166 242
1858.09 261 51153 239
1858.1 259 51137 241
1858.11 259 51123 241
1858.12 261 51113 239
1858.13 260 51099 240
1858.14 260 51089 240
1858.15 260 51073 240
1858.16 259 51063 241
1858.17 257 51051 243
1858.18 255 51037 245
1858.19 257 51026 243
1858.2 258 51015 242
1858.21 260 51008 240
1858.22 259 50997 241
1858.23 259 50981 241
1858.24 258 50967 242
1858.25 258 50949 242
1858.26 257 50927 243
1858.27 255 50906 245
1858.28 253 50893 247
1858.29 254 50878 246
1858.3 250 50861 250
1858.31 250 50845 250
1858.32 251 50835 249
1858.33 252 50824 248
1858.34 250 50805 250
1858.35 250 50792 250
1858.36 253 50783 247
1858.37 253 50774 247
1858.38 252 50754 248
1858.39 251 50736 249
1858.4 250 50715 250
1858.41 251 50704 249
1858.42 251 50686 249
1858.43 249 50674 251
1858.44 251 50662 249
1858.45 251 50648 249
1858.46 251 50638 249
1858.47 253 50628 247
1858.48 254 50611 246
1858.49 253 50592 247
1858.5 257 50588 243
1858.51 258 50569 242
1858.52 257 50550 243
1858.53 257 50538 243
1858.54 261 50528 239
1858.55 262 50512 238
1858.56 260 50500 240
1858.57 267 50494 233
1858.58 270 50482 230
1858.59 269 50472 231
1858.6 264 50451 236
1858.61 263 50434 237
1858.62 264 50433 236
1858.63 265 50422 235
1858.64 265 50409 235
1858.65 260 50388 240
1858.66 260 50376 240
1858.67 261 50356 239
1858.68 259 50334 241
1858.69 258 50312 242
1858.7 262 50305 238
1858.71 263 50292 237
1858.72 265 50281 235
1858.73 263 50265 237
1858.74 266 50251 234
1858.75 265 50233 235
1858.76 264 50219 236
1858.77 261 50198 239
1858.78 263 50186 237
1858.79 262 50172 238
1858.8 264 50157 236
1858.81 264 50150 236
1858.82 263 50129 237
1858.83 265 50115 235
1858.84 262 50104 238
1858.85 262 50092 238
1858.86 258 50076 242
1858.87 256 50060 244
1858.88 259 50051 241
1858.89 259 50035 241
1858.9 261 50022 239
1858.91 260 50005 240
1858.92 260 49995 240
1858.93 262 49987 238
1858.94 265 49978 235
1858.95 266 49964 234
1858.96 265 49948 235
1858.97 264 49930 236
1858.98 260 49905 240
1858.99 261 49894 239
1859 261 49876 239
1859.01 261 49855 239
1859.02 265 50961 235
1859.03 266 50950 234
1859.04 267 50940 233
1859.05 272 50927 228
1859.06 269 50908 231
1859.07 271 50893 229
1859.08 274 50884 226
1859.09 274 50871 226
1859.1 275 50852 225
1859.11 272 50834 228
1859.12 272 50824 228
1859.13 269 50811 231
1859.14 266 50794 234
1859.15 263 50772 237
1859.16 263 50752 237
1859.17 265 50743 235
1859.18 268 50736 232
1859.19 269 50731 231
1859.2 270 50720 230
1859.21 269 50703 231
1859.22 269 50688 231
1859.23 264 50672 236
1859.24 265 50661 235
1859.25 268 50650 232
1859.26 267 50632 233
1859.27 270 50622 230
1859.28 270 50614 230
1859.29 269 50601 231
1859.3 268 50584 232
1859.31 264 50565 236
1859.32 268 50555 232
1859.33 266 50540 234
1859.34 264 50525 236
1859.35 265 50506 235
1859.36 266 50499 234
1859.37 264 50477 236
1859.38 268 50465 232
1859.39 265 50446 235
1859.4 268 50435 232
1859.41 265 50418 235
1859.42 267 50407 233
1859.43 263 50384 237
1859.44 261 50369 239
1859.45 264 50361 236
1859.46 263 50344 237
1859.47 264 50332 236
1859.48 264 50323 236
1859.49 263 50307 237
1859.5 267 50301 233
1859.51 267 50280 233
1859.52 269 50272 231
1859.53 266 50261 234
1859.54 268 50241 232
1859.55 267 50223 233
1859.56 265 50209 235
1859.57 262 50195 238
1859.58 263 50175 237
1859.59 259 50148 241
1859.6 259 50132 241
1859.61 255 50108 245
1859.62 257 50094 243
1859.63 260 50084 240
1859.64 258 50063 242
1859.65 259 50050 241
1859.66 262 50037 238
1859.67 263 50027 237
1859.68 264 50009 236
1859.69 263 49990 237
1859.7 264 49977 236
1859.71 266 49967 234
1859.72 265 49954 235
1859.73 261 49933 239
1859.74 260 49915 240
1859.75 261 49905 239
1859.76 262 49892 238
1859.77 262 49882 238
1859.78 262 49864 238
1859.79 263 49854 237
1859.8 264 49849 236
1859.81 259 49829 241
1859.82 256 49815 244
1859.83 256 49805 244
1859.84 256 49785 244
1859.85 259 49776 241
1859.86 259 49763 241
1859.87 266 49751 234
1859.88 266 49740 234
1859.89 264 49725 236
1859.9 269 49717 231
1859.91 268 49704 232
1859.92 272 49699 228
1859.93 271 49688 229
1859.94 271 49668 229
1859.95 269 49646 231
1859.96 270 49624 230
1859.97 267 49614 233
1859.98 263 49598 237
1859.99 265 49589 235
1860 267 49574 233
1860.01 266 49557 234
1860.02 268 50982 232
1860.03 270 50966 230
1860.04 270 50943 230
1860.05 266 50926 234
1860.06 269 50913 231
1860.07 272 50910 228
1860.08 274 50895 226
1860.09 273 50888 227
1860.1 270 50872 230
1860.11 269 50854 231
1860.12 271 50838 229
1860.13 271 50824 229
1860.14 267 50805 233
1860.15 269 50795 231
1860.16 268 50779 232
1860.17 268 50766 232
1860.18 267 50756 233
1860.19 265 50741 235
1860.2 269 50731 231
1860.21 265 50712 235
1860.22 264 50691 236
1860.23 262 50675 238
1860.24 263 50665 237
1860.25 260 50648 240
1860.26 258 50631 242
1860.27 256 50614 244
1860.28 257 50603 243
1860.29 257 50594 243
1860.3 258 50579 242
1860.31 255 50557 245
1860.32 254 50547 246
1860.33 258 50541 242
1860.34 257 50526 243
1860.35 253 50509 247
1860.36 254 50496 246
1860.37 256 50484 244
1860.38 256 50469 244
1860.39 255 50458 245
1860.4 254 50444 246
1860.41 252 50428 248
1860.42 253 50415 247
1860.43 255 50409 245
1860.44 255 50396 245
1860.45 252 50380 248
1860.46 249 50365 251
1860.47 249 50355 251
1860.48 250 50343 250
1860.49 250 50328 250
1860.5 251 50313 249
1860.51 252 50298 248
1860.52 255 50292 245
1860.53 254 50274 246
1860.54 253 50257 247
1860.55 250 50238 250
1860.56 256 50232 244
1860.57 254 50214 246
1860.58 258 50190 242
1860.59 253 50180 247
1860.6 253 50168 247
1860.61 246 50146 254
1860.62 251 50133 249
1860.63 252 50124 248
1860.64 249 50111 251
1860.65 247 50096 253
1860.66 245 50080 255
1860.67 244 50061 256
1860.68 245 50050 255
1860.69 247 50035 253
1860.7 250 50020 250
1860.71 248 49996 252
1860.72 249 49978 251
1860.73 246 49953 254
1860.74 249 49944 251
1860.75 250 49930 250
1860.76 245 49903 255
1860.77 248 49893 252
1860.78 248 49876 252
1860.79 248 49858 252
1860.8 247 49839 253
1860.81 249 49824 251
1860.82 247 49810 253
1860.83 249 49800 251
1860.84 254 49795 246
1860.85 256 49777 244
1860.86 256 49760 244
1860.87 257 49746 243
1860.88 256 49733 244
1860.89 251 49705 249
1860.9 251 49691 249
1860.91 252 49677 248
1860.92 248 49652 252
1860.93 246 49635 254
1860.94 246 49617 254
1860.95 243 49590 257
1860.96 243 49577 257
1860.97 245 49561 255
1860.98 243 49541 257
1860.99 244 49531 256
1861 243 49521 257
1861.01 249 49518 251
1861.02 254 51462 246
1861.03 257 51456 243
1861.04 256 51440 244
1861.05 255 51426 245
1861.06 249 51405 251
1861.07 245 51384 255
1861.08 246 51368 254
1861.09 245 51356 255
1861.1 246 51343 254
1861.11 247 51328 253
1861.12 251 51317 249
1861.13 250 51306 250
1861.14 250 51288 250
1861.15 250 51277 250
1861.16 249 51265 251
1861.17 250 51253 250
1861.18 247 51237 253
1861.19 247 51223 253
1861.2 252 51212 248
1861.21 250 51195 250
1861.22 252 51183 248
1861.23 248 51162 252
1861.24 253 51154 247
1861.25 249 51138 251
1861.26 246 51121 254
1861.27 245 51108 255
1861.28 246 51092 254
1861.29 245 51073 255
1861.3 242 51054 258
1861.31 246 51050 254
1861.32 244 51036 256
1861.33 247 51025 253
1861.34 250 51013 250
1861.35 251 50998 249
1861.36 249 50974 251
1861.37 251 50965 249
1861.38 252 50950 248
1861.39 251 50931 249
1861.4 248 50915 252
1861.41 247 50896 253
1861.42 246 50880 254
1861.43 248 50866 252
1861.44 252 50861 248
1861.45 248 50839 252
1861.46 249 50825 251
1861.47 246 50807 254
1861.48 247 50792 253
1861.49 243 50775 257
1861.5 243 50759 257
1861.51 245 50738 255
1861.52 241 50726 259
1861.53 239 50715 261
1861.54 237 50697 263
1861.55 236 50685 264
1861.56 240 50673 260
1861.57 241 50664 259
1861.58 238 50650 262
1861.59 237 50632 263
1861.6 240 50618 260
1861.61 241 50600 259
1861.62 242 50580 258
1861.63 239 50561 261
1861.64 241 50553 259
1861.65 245 50544 255
1861.66 244 50528 256
1861.67 246 50518 254
1861.68 247 50505 253
1861.69 244 50488 256
1861.7 242 50470 258
1861.71 244 50454 256
1861.72 244 50444 256
1861.73 249 50434 251
1861.74 250 50420 250
1861.75 255 50413 245
1861.76 257 50403 243
1861.77 255 50390 245
1861.78 258 50377 242
1861.79 259 50359 241
1861.8 257 50347 243
1861.81 259 50332 241
1861.82 259 50314 241
1861.83 260 50298 240
1861.84 260 50284 240
1861.85 260 50271 240
1861.86 258 50254 242
1861.87 258 50238 242
1861.88 257 50220 243
1861.89 262 50215 238
1861.9 262 50205 238
1861.91 259 50189 241
1861.92 257 50169 243
1861.93 258 50154 242
1861.94 261 50144 239
1861.95 262 50131 238
1861.96 266 50122 234
1861.97 261 50103 239
1861.98 263 50088 237
1861.99 264 50075 236
1862 265 50063 235
